"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","怪奇現象の傍観者に過ぎなかった……","自己只不过是这些怪异现象的旁观者……","","False","main_40005_00d70049","",""
"","いわば他人事だったが……　今は違う……","说到底都是些和自己无关的事……但现在不一样了……","","False","main_40005_00d90049","",""
"","人形は自分に向かって語りかけている……","人偶正在对着自己说话……","","False","main_40005_00db0049","",""
"","「……驚かせてしまいましたか？」","“惊吓到你了吗？”","","False","main_40005_00e20048","",""
"","「そうでしたら、申し訳ございません」","“如果是这样的话，真的非常抱歉。”","","False","main_40005_00e40048","",""
"","「普段はただの人形のふりをするよう、","“因为主人命令我在平时","","False","main_40005_00e60048","",""
"","　主人に命じられておりましたので」","　要假装成普通的人偶。”","","False","main_40005_00e70048","",""
"","少女は流暢な口調で言葉を紡ぐ。","少女用流利的语调编织着话语。","","False","main_40005_00ec0049","",""
"","だが、その表情はまったく動かない。","但是，她的表情完全没有变化。","","False","main_40005_00ee0049","",""
"","人間に見えるようでも、やはり人形だ。","虽然看起来像人，但终究是个人偶。","","False","main_40005_00f00049","",""
"","人形はゆっくりとした動作で手を組んだ。","木偶用缓慢的动作叉起了手。","","False","main_40005_01230049","",""
"","動くこともできるのか……","甚至还能动弹吗……","","False","main_40005_01250049","",""
"","「ご挨拶が遅れました……」","“抱歉未能及时问候。”","","False","main_40005_012a0048","",""
"","「私の名は@1rメリイ@0rと申します」","我的名字叫做@1r梅莉@0r。","","False","main_40005_012c0048","",""
"","「あなた様が見たであろう異変は、","“我已经察觉到了","","False","main_40005_012e0048","",""
"","　既に察しております」","　您所看到的异常。”","","False","main_40005_012f0048","",""
"","「我が主人、@1r九条サヤ@0r様は@1rシルシ@0rから","“看样子，我的主人@1r九条沙耶@0r小姐，","","False","main_40005_01310048","",""
"","　逃れることができなかったのですね」","　没能从@1r印记@0r的魔掌中逃脱啊。”","","False","main_40005_01320048","",""
"","九条サヤ……　あの死体のことか……","九条沙耶……是指那具尸体吗……","","False","main_40005_01370049","",""
"","だがシルシとは何のことだ？","但是印记是什么东西？","","False","main_40005_01390049","",""
"","「主人であるサヤ様は、シルシから","“我的主人沙耶大人一直在调查","","False","main_40005_013e0048","",""
"","　逃れる方法を調査しておりました」","　从印记中脱身的方法。”","","False","main_40005_013f0048","",""
"","「あなた様も、その腕のシルシのことで","“你应该也是因为手臂上的印记，","","False","main_40005_01410048","",""
"","　主人に呼ばれたのではないのですか？」","　而被主人叫过来的吧？”","","False","main_40005_01420048","",""
"","どうやら、この奇妙な痣がシルシらしい。","看来这个奇怪的斑就是所谓的印记。","","False","main_40005_01620049","",""
"","自分は、九条サヤに呼ばれて","我是被九条沙耶叫来","","False","main_40005_01640049","",""
"","この館を訪れたのだろうか……","这座宅邸的吗……","","False","main_40005_01650049","",""
"","考えようとすると頭が痛む……","一想要思索，头就痛了起来……","","False","main_40005_01670049","",""
"","「亡き主人に代わり、あなた様へ","“我有事情要替已故的主人","","False","main_40005_01810048","",""
"","　お伝えすることがございますが……」","　向您传达……”","","False","main_40005_01820048","",""
"","「その前に１つ、お尋ねします」","“不过在那之前，我想先请教一个问题。”","","False","main_40005_01840048","",""
"","「あなた様は、ご自身の@1r名前@0rが分かりますか？」","“你知道自己的@1r名字@0r吗？”","","False","main_40005_01860048","",""
"","何を聞かれるかと思えば、","还以为她要问什么呢，","","False","main_40005_018d0049","",""
"","幼児にでも答えられる質問だ。","这可是连幼儿都能回答的问题。","","False","main_40005_018e0049","",""
"","「俺の名前は……」","“我的名字叫……”","","False","main_40005_01930049","",""
"","……………………","……………………","","False","main_40005_01a70048","",""
"","全身から汗が吹き出す……","我开始浑身冒汗……","","False","main_40005_01b30049","",""
"","喉がからからに乾いていくのを感じた……","感觉自己的喉咙正不断变干……","","False","main_40005_01b50049","",""
"","なぜ……　答えられない……","为什么……我回答不上来……","","False","main_40005_01bb0049","",""
"","自らの記憶の空白に愕然とする……","我对自己记忆的空白感到震惊……","","False","main_40005_01bd0049","",""
"","「なるほど、やはり……」","“嗯，果然是这样……”","","False","main_40005_01ca0048","",""
"","メリイには心当たりがあるようだった。","梅莉似乎对此有所头绪。","","False","main_40005_01cf0049","",""
"","「それを説明する前にまず……」","“在我对此进行说明之前……”","","False","main_40005_01d50048","",""
"","「あなた様のこれからの名前を考えましょう」","“请你先想想你接下来要使用的名字吧。”","","False","main_40005_01d70048","",""
"","「どうお呼びすればよいか分からないのは、","“不知道该怎么称呼你的话，","","False","main_40005_01d90048","",""
"","　不便でございますから」","　会很不方便。”","","False","main_40005_01da0048","",""
"","「それに、あなた様自身も","“而且，你自身也会因没有名字","","False","main_40005_01dc0048","",""
"","　名無しのままでは不安でございましょう」","　而感到不安吧。”","","False","main_40005_01dd0048","",""
"","確かに、メリイの言う通りかもしれない。","“确实，也许正如梅莉所说的那样。","","False","main_40005_01f60049","",""
"","名を失った虚ろな存在でいるより、","比起成为一个失去了名字的虚无存在，","","False","main_40005_01f80049","",""
"","仮の名でもあった方がマシか……","还是有一个临时的名字比较好……","","","main_40005_01f90049","",""
"","★@1rデバッグ@0r★","","","","main_40006_00120048","",""
"","Ｅ００６をスキップ","","","","main_40006_00130048","",""
"","「@1r@y2　@y4@7r、だ……」","“我叫@1r@y2　@y4@7r……”","","False","main_40006_00350049","",""
"","「承知しました、@y0様」","“好的，@y0先生。”","","False","main_40006_004b0048","",""
"","「では、シルシについて","“那么，我来告诉你","","False","main_40006_004d0048","",""
"","　お伝えすることにいたしましょう」","　关于印记的事吧。”","","False","main_40006_004e0048","",""
"","「そのシルシは@1r死@0rの刻印……」","印记，是@1r死@0r的刻印……","","False","main_40006_00710048","",""
"","「刻まれた者は、近いうちに命を落とします」","“被刻下印记的人不久后就会丧命。”","","False","main_40006_00730048","",""
"","「……信じられませんか？」","“……你不相信吗？”","","False","main_40006_00790048","",""
"","「今まで、怪異と無縁の世界に生きてきた","“对于至今为止一直生活在与怪异无缘的世界","","False","main_40006_007b0048","",""
"","　あなた様には荒唐無稽に聞こえるでしょう」","　里的你来说，这听起来很荒谬对吧。“","","False","main_40006_007c0048","",""
"","「しかし、それが事実であることは","“但是，主人的死","","False","main_40006_007e0048","",""
"","　主人の死が証明しております」","　证明了这是事实。”","","False","main_40006_007f0048","",""
"","あのおぞましい死体と甘い臭気を思い出す……","我想起了那可怕的尸体和甜腥的臭味……","","False","main_40006_00960049","",""
"","確かに、人間業とは思えない現象だ……","那现象确实不像是人类所为……","","False","main_40006_00980049","",""
"","「シルシの恐ろしさは、","“印记的恐怖之处","","False","main_40006_00b20048","",""
"","　それだけではございません」","　还不止如此。”","","False","main_40006_00b30048","",""
"","「犠牲者は、死を迎えるその日まで","“印记的牺牲者在死亡到来的那一天为止，","","False","main_40006_00b50048","",""
"","　少しずつ@1r記憶@0rが壊されていきます」","　，@1r记忆@0r会被一点一点地破坏。”","","False","main_40006_00b60048","",""
"","「自己の消えゆく恐怖に苛まれながら、","“不断地被自我逐渐消失的恐惧所折磨，","","False","main_40006_00b80048","",""
"","　やがて死を迎えるのです」","　而后最终迎来死亡。”","","False","main_40006_00b90048","",""
"","記憶が壊される？","记忆被破坏？","","False","main_40006_00be0049","",""
"","まさか……　今の自分は……","难道……现在的自己……","","False","main_40006_00c10049","",""
"","「そうです」","“是的。”","","False","main_40006_00c60048","",""
"","「名前という、大切な記憶が失われたのは","“失去名字这个重要的记忆，","","False","main_40006_00c80048","",""
"","　死に近づいている証拠」","　就是正在接近死亡的证据。”","","False","main_40006_00c90048","",""
"","「@y0様、あなたは……」","“@y0先生，你……”","","False","main_40006_00cb0048","",""
"","@6r……本日の夜明けに死を迎えます……@0r","@6r……将在今天的黎明迎来死亡……@0r","","False","main_40006_00eb0048","",""
"","@1r『死印』@0r","@1r『死印』@0r","","","main_40007_0026004b","",""
"","@1r〜 体験版 〜@0r","@1r〜 体験版 〜@0r","","","main_40007_0027004b","",""
"","お疲れ様でした。　　　　　　　　　　　　　　　　","お疲れ様でした。　　　　　　　　　　　　　　　　","","False","main_40007_0033004b","",""
"","本体験版はここで終了となります。　　　　　　　　","本体験版はここで終了となります。　　　　　　　　","","False","main_40007_0034004b","",""
"","続きは製品版でお楽しみください。　　　　　　　　","続きは製品版でお楽しみください。　　　　　　　　","","False","main_40007_0036004b","",""
"","（体験版のセーブデータは製品版でも使用できます）","（体験版のセーブデータは製品版でも使用できます）","","False","main_40007_0037004b","",""
"","「ふん、ワンボックスかよ……」","「ふん、ワンボックスかよ……」","","False","main_40007_005e0048","",""
"","「ダっセえ車」","「ダっセえ車」","","False","main_40007_00600048","",""
"","「グダグダうるさいやつだな……」","「グダグダうるさいやつだな……」","","False","main_40007_006a0048","",""
"","「だからガキ扱いされるんだよ」","「だからガキ扱いされるんだよ」","","False","main_40007_006c0048","",""
"","「テ、テメェはさっきっから","「テ、テメェはさっきっから","","False","main_40007_00760048","",""
"","　一言多いんだよ、オッサン！」","　一言多いんだよ、オッサン！」","","False","main_40007_00770048","",""
"","……また始まった。","……また始まった。","","False","main_40007_00800049","",""
"","「おい、いい加減にしてくれ」","「おい、いい加減にしてくれ」","","False","main_40007_00850049","",""
"","「そんなことより、さっさと用意をして","「そんなことより、さっさと用意をして","","False","main_40007_00870049","",""
"","　出発したいんだが……」","　出発したいんだが……」","","False","main_40007_00880049","",""
"","「正論だな」","「正論だな」","","False","main_40007_00900048","",""
"","「とはいえ、俺と長嶋のどっちが行くのか、","「とはいえ、俺と長嶋のどっちが行くのか、","","False","main_40007_00920048","",""
"","　まだ聞いてはいないがな……」","　まだ聞いてはいないがな……」","","False","main_40007_00930048","",""
"","「あ、ああ、確かにそうだな」","「あ、ああ、確かにそうだな」","","False","main_40007_00980049","",""
"","「俺はちょっと取りに行くものがある」","「俺はちょっと取りに行くものがある」","","False","main_40007_009d0048","",""
"","「@y2、その間に決めておけ」","「@y2、その間に決めておけ」","","False","main_40007_009f0048","",""
"","真下はガレージから出て行った。","真下はガレージから出て行った。","","False","main_40007_00a90049","",""
"","「ちっ、まったく面倒くせえオッサンだな。","「ちっ、まったく面倒くせえオッサンだな。","","False","main_40007_00b20048","",""
"","　ポリ公はロクなヤツがいねえぜ」","　ポリ公はロクなヤツがいねえぜ」","","False","main_40007_00b30048","",""
"","「翔……　君の方の準備はいいのか？」","「翔……　君の方の準備はいいのか？」","","False","main_40007_00b80049","",""
"","「おう、もちろ……」","「おう、もちろ……」","","False","main_40007_00c00048","",""
"","「いや……　い、一応便所に行っておくぜ」","「いや……　い、一応便所に行っておくぜ」","","False","main_40007_00c70048","",""
"","「………………」","「………………」","","False","main_40007_00d60049","",""
"","翔も真下も居なくなり、一人になると……","翔も真下も居なくなり、一人になると……","","False","main_40007_00de0049","",""
"","……不意に肌寒さを感じた。","……不意に肌寒さを感じた。","","False","main_40007_00e00049","",""
"","先に荷物だけ積んでおこうと、","先に荷物だけ積んでおこうと、","","False","main_40007_00eb0049","",""
"","車のドアを開けた。","車のドアを開けた。","","False","main_40007_00ec0049","",""
"","そのとき、ガレージのドアが音を立て、","そのとき、ガレージのドアが音を立て、","","False","main_40007_00f40049","",""
"","誰かが帰って来た。","誰かが帰って来た。","","False","main_40007_00f50049","",""
"","「真下か……？」","「真下か……？」","","False","main_40007_00fd0049","",""
"","「ずいぶん早かっ」","「ずいぶん早かっ」","","False","main_40007_00ff0049","",""
"","振り向こうとした瞬間、首に焼けるように","振り向こうとした瞬間、首に焼けるように","","False","main_40007_01140049","",""
"","熱いものが突き刺さり……","熱いものが突き刺さり……","","False","main_40007_01150049","",""
"","それは心臓まで一直線に、肉体を貫いた。","それは心臓まで一直線に、肉体を貫いた。","","False","main_40007_011a0049","",""
"","★@1rセクタージャンプ１@0r★","★@1rセクタージャンプ１@0r★","","","main_40008_000e0048","",""
"","小学校１階","小学校１階","","False","main_40008_00100039","",""
"","小学校２階","小学校２階","","False","main_40008_00110039","",""
"","Ｈ城樹海","Ｈ城樹海","","False","main_40008_00120039","",""
"","Ａ街道駐車場","Ａ街道駐車場","","False","main_40008_00130039","",""
"","次の選択肢へ","次の選択肢へ","","False","main_40008_00140039","",""
"","小学校１階へ","小学校１階へ","","False","main_40008_00180048","",""
"","小学校２階へ","小学校２階へ","","False","main_40008_00240048","",""
"","Ｈ城樹海へ","Ｈ城樹海へ","","False","main_40008_00300048","",""
"","Ａ街道駐車場へ","Ａ街道駐車場へ","","False","main_40008_003c0048","",""
"","★@1rセクタージャンプ２@0r★","★@1rセクタージャンプ２@0r★","","","main_40008_00490048","",""
"","Ｔ尾山休憩所","Ｔ尾山休憩所","","","main_40008_004b0039","",""
"","Ｔ団地公園","Ｔ団地公園","","False","main_40008_004c0039","",""
"","Ｋ宮町北通り","Ｋ宮町北通り","","False","main_40008_004d0039","",""
"","Ｍ野南裏通り","Ｍ野南裏通り","","False","main_40008_004e0039","",""
"","次の選択肢へ","次の選択肢へ","","False","main_40008_004f0039","",""
"","Ｔ尾山休憩所へ","Ｔ尾山休憩所へ","","False","main_40008_00530048","",""
"","Ｔ団地公園へ","Ｔ団地公園へ","","False","main_40008_005f0048","",""
"","Ｋ宮町北通りへ","Ｋ宮町北通りへ","","False","main_40008_006b0048","",""
"","Ｍ野南裏通りへ","Ｍ野南裏通りへ","","False","main_40008_00770048","",""
"","★@1rセクタージャンプ３@0r★","★@1rセクタージャンプ３@0r★","","","main_40008_00840048","",""
"","Ｈ市地下壕　北","Ｈ市地下壕　北","","","main_40008_00860039","",""
"","Ｈ市地下壕　南","Ｈ市地下壕　南","","False","main_40008_00870039","",""
"","マスカレード１階","マスカレード１階","","False","main_40008_00880039","",""
"","マスカレード２階","マスカレード２階","","False","main_40008_00890039","",""
"","次の選択肢へ","次の選択肢へ","","False","main_40008_008a0039","",""
"","Ｈ市地下壕　北","Ｈ市地下壕　北","","False","main_40008_008e0048","",""
"","Ｈ市地下壕　南","Ｈ市地下壕　南","","False","main_40008_009a0048","",""
"","マスカレード１階","マスカレード１階","","False","main_40008_00a60048","",""
"","マスカレード２階","マスカレード２階","","False","main_40008_00b30048","",""
"","★@1rセクタージャンプ４@0r★","★@1rセクタージャンプ４@0r★","","","main_40008_00c10048","",""
"","マスカレード３階","マスカレード３階","","False","main_40008_00c30039","",""
"","マスカレード４階","マスカレード４階","","False","main_40008_00c40039","",""
"","マスカレード５階","マスカレード５階","","False","main_40008_00c50039","",""
"","キャンセル","キャンセル","","False","main_40008_00c60039","",""
"","マスカレード３階","マスカレード３階","","False","main_40008_00cb0048","",""
"","マスカレード４階","マスカレード４階","","False","main_40008_00d70048","",""
"","マスカレード５階","マスカレード５階","","False","main_40008_00e30048","",""
"","移動をキャンセル","移動をキャンセル","","False","main_40008_00f00048","",""
"","★@1rデバッグ@0r★","★@1rデバッグ@0r★","","","main_4000b_00120048","",""
"","Ｅ０１１をスキップ","Ｅ０１１をスキップ","","","main_4000b_00130048","",""
"","……あれから、記憶が少し飛んでいる。","在那之后的记忆有些断片了。","","False","main_4000b_00350049","",""
"","しっかり憶えているのは……","还记得比较清楚的……","","False","main_4000b_00370049","",""
"","メリイの宣告を聞いて、","是听了梅莉的宣告之后","","False","main_4000b_00390049","",""
"","酷いショックを受けたところまでだ。","自己受到了严重的打击。","","False","main_4000b_003a0049","",""
"","これもシルシによる","这也是印记造成的","","False","main_4000b_003c0049","",""
"","記憶障害のせいなのだろうか。","记忆损伤导致的吗？","","False","main_4000b_003d0049","",""
"","気がつくと……","回过神来的时候……","","False","main_4000b_003f0049","",""
"","九条館の客室で横になっていた。","我正在九条馆的客房里躺着。","","False","main_4000b_00560049","",""
"","頼りない足取りで階段を上り、","我还依稀记得自己迈着摇晃的步伐走上楼梯","","False","main_4000b_00580049","",""
"","ここまで歩いた記憶は何となく残っている。","来到这里的过程。","","False","main_4000b_00590049","",""
"","いつの間にか眠っていたようだが、","不知道自己什么时候就睡着了，","","False","main_4000b_005b0049","",""
"","おかげで気分はマシになったようだ。","不过得益于此，现在感觉好多了。","","False","main_4000b_005c0049","",""
"","「今日の夜明けに死ぬ、か……」","“今天黎明我就会死吗……”","","False","main_4000b_00670049","",""
"","メリイの宣告を口に出してみる。","我试着说了一遍梅莉的宣告。","","False","main_4000b_006b0049","",""
"","ショックを受けたのは確かだが、","确实是很受打击，","","False","main_4000b_006d0049","",""
"","まだしっかりと実感できていない。","但其实还没有什么切实的感受。","","False","main_4000b_006e0049","",""
"","唐突すぎるし内容も非常識だ。","毕竟这过于突然，而且超越了常理。","","False","main_4000b_00700049","",""
"","だが、もし事実だとしたら……","但是，如果这是事实的话……","","False","main_4000b_00720049","",""
"","自分は夜明けまで、","我只能一直等待到天亮，","","False","main_4000b_00740049","",""
"","ただ死を待つしかないのだろうか？","然后迎接死亡吗？","","False","main_4000b_00750049","",""
"","メリイに詳しい話を聞こう。","先向梅莉打听更详细的情况吧。","","False","main_4000b_00870049","",""
"","まずはそれからだ……","只能先从这一步开始了……","","False","main_4000b_00880049","",""
"","メリイは先ほどと同じ場所に","梅莉和刚才待在同一个地方，","","False","main_4000b_00ad0049","",""
"","同じ姿勢のままでいた。","保持着同样的姿势。","","False","main_4000b_00ae0049","",""
"","人間と違い、待つことに","人偶和人类不同，不会因为等待","","False","main_4000b_00b00049","",""
"","退屈したりはしないのだろうか。","而感到无聊吗？","","False","main_4000b_00b10049","",""
"","「おはようございます、@y0様」","“早上好，@y0先生。”","","False","main_4000b_00b60048","",""
"","「ご気分はよくなられましたか？」","“您感觉好些了吗？”","","False","main_4000b_00b90048","",""
"","「ご気分はよくなられましたか？」","“您感觉好些了吗？”","","False","main_4000b_00c40048","",""
"","良くなった","好多了","","False","main_4000b_00c80039","",""
"","まあまあだな","还行吧","","False","main_4000b_00c90039","",""
"","最悪だ","糟透了","","False","main_4000b_00ca0039","",""
"","「それは頼もしいかぎり」","“那真是太好了。”","","False","main_4000b_00d20048","",""
"","「それは重畳」","“那就好。”","","False","main_4000b_00dc0048","",""
"","「それも仕方ないでしょうね」","“那也是没办法的事呢。”","","False","main_4000b_00e60048","",""
"","「さて、少し落ち着かれたようなので","“既然你的心情已经有所平复了，","","False","main_4000b_00f10048","",""
"","　お尋ねしたいことがございます」","　那么我想问你一件事。”","","False","main_4000b_00f20048","",""
"","「あなた様はこれからどうしますか？」","“你接下来打算怎么做呢？”","","False","main_4000b_00f40048","",""
"","「私から提示できる道は２つ……」","“我能提供的路有两条……”","","False","main_4000b_00f60048","",""
"","「１つは@1r座して死を待つ道@0r」","“一个是@1r坐着等死的路@0r”","","False","main_4000b_00f80048","",""
"","「もう１つは@1rシルシに抗う道@0rです」","另一条是@1r抵抗印记的路@0r。","","False","main_4000b_00fa0048","",""
"","「……助かるのか？」","“……我能得救吗？”","","False","main_4000b_01020049","",""
"","「助かる望み、ならございます」","“我只能说，有得救的希望。”","","False","main_4000b_01070048","",""
"","「主人である九条サヤ様は、","“主人九条沙耶小姐","","False","main_4000b_01090048","",""
"","　シルシを調査しておりました」","　一直在调查印记。","","False","main_4000b_010a0048","",""
"","「死の数日前、あの方は仰ったのです……」","“在她死前的几天，小姐曾经说过……”","","False","main_4000b_010d0048","",""
"","「シルシから逃れる方法がある、と」","“是存在摆脱印记诅咒的方法的。”","","False","main_4000b_010f0048","",""
"","「惜しむらくは、詳しいことを聞く前に","“遗憾的是，在我听到详细内容之前","","False","main_4000b_01110048","",""
"","　亡くなられたことでございます」","　小姐便去世了。”","","False","main_4000b_01120048","",""
"","結局、わからないのか……","到最后，还是不知道方法吗……","","False","main_4000b_011d0049","",""
"","「夜明けまで時間はあります」","“距离天亮还有一些时间。”","","False","main_4000b_01220048","",""
"","「天から垂れる蜘蛛の糸のような、","“虽然可能性只有像从天上垂下的","","False","main_4000b_01240048","",""
"","　か細い可能性ではございますが……」","　蜘蛛丝那样地细微……”","","False","main_4000b_01250048","",""
"","「もし、あなた様がそれに懸けるならば","“但如果你愿意为此一搏，","","False","main_4000b_01270048","",""
"","　私めも協力いたしましょう」","　我将会协助你。”","","False","main_4000b_01280048","",""
"","「さて、どういたしますか？」","“你打算怎么做呢？”","","False","main_4000b_012c0048","",""
"","つまりは、メリイを信じるかどうかだ。","也就是说是否要相信梅莉。","","False","main_4000b_01440049","",""
"","メリイの言葉が正しいなら、","如果梅莉的话是对的，","","False","main_4000b_01460049","",""
"","自分の命は夜明けと共に終わる。","自己的生命将会随着黎明的到来而结束。","","False","main_4000b_01470049","",""
"","死にたくなければ、望みが薄かろうと","如果不想死的话，即使希望渺茫，","","False","main_4000b_01490049","",""
"","その刻限までシルシに抗うしかない。","也必须抗争到最后时限为止。","","False","main_4000b_014a0049","",""
"","メリイの言葉が嘘なら、","但如果梅莉的话是骗人的，","","False","main_4000b_014c0049","",""
"","何事もなく朝を迎えられるはずだ。","自己应该就能平安无事地迎接早晨。","","False","main_4000b_014d0049","",""
"","だが……　それでいいのか？","但是……真的可以那样做吗？","","False","main_4000b_014f0049","",""
"","常識ではありえない奇怪な方法で","有人被超乎常理的怪异手段","","False","main_4000b_01620049","",""
"","人が殺されている……","所杀害……","","False","main_4000b_01630049","",""
"","その事実から目を背けるのか？","我要回避这个事实吗？","","False","main_4000b_01650049","",""
"","これは生と死の懸かった選択だ……","这是生死攸关的选择……","","False","main_4000b_017c0049","",""
"","慎重に考えなくてはならない。","我必须慎重考虑。","","False","main_4000b_017e0049","",""
"","★@1rデバッグ@0r★","","","","main_4000c_00120048","",""
"","Ｅ０１２をスキップ","","","","main_4000c_00130048","",""
"","「……おまえの言葉を信じよう」","“……我相信你的话。”","","False","main_4000c_00330049","",""
"","「かしこまりました、@y0様」","“明白了，@y0先生。”","","False","main_4000c_00390048","",""
"","「ではこのメリイ、主人の遺志を継ぎ","“那么，梅莉将继承","","False","main_4000c_003b0048","",""
"","　あなた様をお助けいたしましょう」","　主人的遗志来协助你。”","","False","main_4000c_003c0048","",""
"","「不肖の身でございますが、","“我是不肖之身","","False","main_4000c_003e0048","",""
"","　なんなりと仰せつけくださいませ」","　请悉数告知。“","","False","main_4000c_003f0048","",""
"","だが、覚悟は決めたものの、","但是，虽然做好了觉悟","","False","main_4000c_00620049","",""
"","何をすればいいのだろうか。","我该做什么呢。","","False","main_4000c_00630049","",""
"","怪異の知識どころか、記憶すらない","岂止是怪异的知识，连记忆都没有","","False","main_4000c_00670049","",""
"","自分には微塵も検討がつかない。","一点也不能对自己进行审视。","","False","main_4000c_00680049","",""
"","だが今は迷っている時間すら惜しい……","但是现在连犹豫的时间都没有……","","False","main_4000c_006a0049","",""
"","玄関の扉が叩かれた。","玄关的大门被敲响了。","","False","main_4000c_00980049","",""
"","こんな夜更けに、非常識な客もいたものだ。","竟然还有在这样的深夜唐突来访的客人。","","False","main_4000c_009a0049","",""
"","「おや、これも巡り合わせなのでしょうか……」","“哎呀，这或许也是一种机缘吧……”","","False","main_4000c_00ab0048","",""
"","「あなた様以外のシルシを刻まれた者、","“似乎有除了先生你以外的","","False","main_4000c_00ad0048","",""
"","　@1r印人@0r（しるしびと）が訪ねてきたようです」","　刻有印记的人——@1r印人@0r，来访了。”","","False","main_4000c_00ae0048","",""
"","メリイにはそれが分かるらしい。","梅莉似乎能够知晓这些。","","False","main_4000c_00b50049","",""
"","喋る人形だけに、なにか","毕竟是个能说话的人偶，说不定有着什么","","False","main_4000c_00b70049","",""
"","不思議な力があるのかもしれない。","不可思议的力量。","","False","main_4000c_00b80049","",""
"","「あの、@y0様……」","“那个，@y0先生……”","","False","main_4000c_00bd0048","",""
"","「申し訳ありませんが、私の代わりに","“对不起，能请你代替我去","","False","main_4000c_00bf0048","",""
"","　お客様を迎えていただけますか」","　迎接一下客人吗？”","","False","main_4000c_00c00048","",""
"","「私のような人形がお出迎えしたら、","“像我这样的人偶来迎接的话，","","False","main_4000c_00fe0048","",""
"","　驚かせてしまうでしょうから」","　想必客人会被惊吓到的。”","","False","main_4000c_00ff0048","",""
"","「それに、腕を動かすくらいならともかく","“而且，动动手臂之类的我还能够做到，","","False","main_4000c_01010048","",""
"","　歩くことはできないのです」","　但我并无法行走。”","","False","main_4000c_01020048","",""
"","訪問者を迎えるため、玄関扉へ向かった。","我走向玄关大门去迎接来访者。","","False","main_4000c_01140049","",""
"","自分と同じく、死の運命に弄ばれる印人……","和自己一样，被死亡的命运玩弄的印人……","","False","main_4000c_01160049","",""
"","果たしてどんな奴だろうか？","到底会是什么样的家伙呢？","","False","main_4000c_01180049","",""
"","訪問客は、深夜の時間帯に","访客是不应该在这种","","False","main_4000c_012d0049","",""
"","そぐわない顔ぶれだった。","深夜时间段出现的人。","","False","main_4000c_012e0049","",""
"","女子高生と……","是一个女高中生……","","False","main_4000c_01390049","",""
"","小さな男の子だ。","和一个小男孩。","","False","main_4000c_01480049","",""
"","まさか、この子供たちがシルシに？","不是吧，这两个孩子染上了印记？","","False","main_4000c_014a0049","",""
"","「あのう……」","“呃……”","","False","main_4000c_01550048","",""
"","「九条サヤ先生に用事があって来たんだけど……」","“我们有事要找九条沙耶老师……”","","False","main_4000c_01570048","",""
"","「おじさん、誰？」","“大叔，你是谁呀？”","","False","main_4000c_01590048","",""
"","館にいる以上、真正直に","我现在人就在宅邸里，总不能老实地说","","False","main_4000c_015e0049","",""
"","「赤の他人」と言うわけにもいかない。","自己是个“无关人员”。","","False","main_4000c_015f0049","",""
"","「俺は……」","“我……”","","False","main_4000c_01640049","",""
"","「俺は……」","“我……”","","False","main_4000c_016f0049","",""
"","九条サヤの弟子だ","九条是沙耶的弟子","","False","main_4000c_01730039","",""
"","九条サヤの親戚だ","九条是沙耶的亲戚","","False","main_4000c_01740039","",""
"","九条サヤの恋人だ","九条是沙耶的恋人","","False","main_4000c_01750039","",""
"","「ふーん、そっか」","“哦，这样啊。”","","False","main_4000c_017f0048","",""
"","「サヤ先生ほどの霊能力者なら","“不过也对，像沙耶老师这样厉害的灵能力者，","","False","main_4000c_01810048","",""
"","　一人や二人、お弟子さんがいるよね」","　有一两个弟子也很正常呢。”","","False","main_4000c_01820048","",""
"","「あ、お兄さんなんだ」","“哦，原来你是老师的哥哥呀。”","","False","main_4000c_018e0048","",""
"","「たしかに、サヤ先生と目元が似てるような……」","“确实，眼睛和沙耶老师很像……”","","False","main_4000c_01900048","",""
"","「あ、そうなんだ」","“啊，是嘛。”","","False","main_4000c_019c0048","",""
"","「サヤ先生って真面目そうだし、","“沙耶老师看起来一本正经的，","","False","main_4000c_019e0048","",""
"","　ちょっと意外かも」","　真没想到已经有恋人了。”","","False","main_4000c_019f0048","",""
"","少女は九条サヤのことを知っているようだ。","少女好像认识九条沙耶。","","False","main_4000c_01aa0049","",""
"","そういえば九条サヤの名刺には","说起来，在九条沙耶的名片上","","False","main_4000c_01ac0049","",""
"","「心霊治療家」とあったが……","写着“灵异治疗师”……","","False","main_4000c_01ad0049","",""
"","彼女の身に付けたグッズを見るかぎり、","从她身上戴着的小物件来看，","","False","main_4000c_01af0049","",""
"","心霊方面のファンかもしれない。","这女孩可能是个灵异爱好者。","","False","main_4000c_01b10049","",""
"","「わたし、@1r渡辺　萌@0r（わたなべ・もえ）です」","“我叫@1r渡边萌@0r。”","","False","main_4000c_01b60048","",""
"","「サヤ先生が『月刊オーパーツ』に出した","“我是来向沙耶老师请教她在","","False","main_4000c_01b80048","",""
"","　記事のことで相談に来たんだけど」","　《月刊欧帕兹》上发表的报道上说的事情的。”","","False","main_4000c_01b90048","",""
"","バッグから取り出したオカルト雑誌を開く。","她从包里取出的一本灵异类杂志并翻了开来。","","False","main_4000c_01c30049","",""
"","そこには例の痣、シルシの写真が掲載されていた。","上面刊登着那个斑块——也就是印记的照片。","","False","main_4000c_01c50049","",""
"","その横に書いてある内容は……","旁边写的内容是……","","False","main_4000c_01c70049","",""
