location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,次は何を聞こうか。,,,,main_4001e_04810049,,
,どうやら翔には、いろいろと,,,,main_4001e_04830049,,
,聞いてみる必要がありそうだ。,,,,main_4001e_04840049,,
,Ｈ城樹海とは？,,,,main_4001e_04890039,,
,樹海が呪われてるとは？,,,,main_4001e_048a0039,,
,なぜ夜の樹海に？,,,,main_4001e_048b0039,,
,「Ｈ市の西に広がってる、クソでっけぇ森だよ」,,,,main_4001e_04980048,,
,「……って、そんなの常識じゃねぇか。,,,,main_4001e_049a0048,,
,　そこらのガキでも知ってんぞ」,,,,main_4001e_049b0048,,
,だが、自分の記憶にはない。,,,,main_4001e_04a00049,,
,これも記憶が欠落したせいなのだろうか。,,,,main_4001e_04a20049,,
,「あの樹海はＨ市の掃き溜めだな。,,,,main_4001e_04a90048,,
,　正直、ロクな噂がねぇ」,,,,main_4001e_04aa0048,,
,「産廃の不法投棄なんて当たり前のように,,,,main_4001e_04ac0048,,
,　行われてるしよ」,,,,main_4001e_04ad0048,,
,「遺棄の対象は『モノ』とはかぎらん」,,,,main_4001e_04b80048,,
,「黒塗りの車が、若い女の死体を,,,,main_4001e_04ba0048,,
,　捨てるのを目撃した……」,,,,main_4001e_04bb0048,,
,「若い母親が赤子の面倒を見きれず、,,,,main_4001e_04bd0048,,
,　首を絞めて殺して埋めた……」,,,,main_4001e_04be0048,,
,「そんなロクでもない噂がわんさとある,,,,main_4001e_04c00048,,
,　真偽はともかく、な」,,,,main_4001e_04c10048,,
,「その手の話はオレも聞いたことあるぜ」,,,,main_4001e_04cc0048,,
,「迷い込んだガキが野犬に食われて、,,,,main_4001e_04ce0048,,
,　胴体だけが見つかったとか……」,,,,main_4001e_04cf0048,,
,「殺人鬼が山小屋に隠れてて、,,,,main_4001e_04d10048,,
,　近づく奴を片っ端から殺してるとか、よ」,,,,main_4001e_04d20048,,
,真下に続き、翔が喜々として語る。,,,,main_4001e_04d70049,,
,怪談話は苦手らしいが、,,,,main_4001e_04db0049,,
,こういう話は平気のようだ。,,,,main_4001e_04dc0049,,
,「オレも樹海の近くまでは行くが、,,,,main_4001e_04e10048,,
,　中に入ったことねぇな」,,,,main_4001e_04e20048,,
,「まともな人間は、あんな場所入らねぇよ」,,,,main_4001e_04e40048,,
,次は何を聞こうか。,,,,main_4001e_04f00049,,
,質問した瞬間、翔の顔がこわばった。,,,,main_4001e_05020049,,
,「オレに怪談話をさせんじゃねぇ……」,,,,main_4001e_05080048,,
,「喋ってるだけで、鳥肌が立っちまうんだ……」,,,,main_4001e_050a0048,,
,「ちっ、情けないガキだ」,,,,main_4001e_05150048,,
,「妙な噂が広まるのは理由があるんだ」,,,,main_4001e_05170048,,
,「Ｈ城樹海は自殺の名所として有名でな」,,,,main_4001e_05190048,,
,「ホトケが発見されてるだけでも、,,,,main_4001e_051b0048,,
,　年間５０人前後が死んでいるらしい」,,,,main_4001e_051c0048,,
,「前には、数十人規模の集団自殺もあったしな」,,,,main_4001e_051e0048,,
,「そういう心霊的ないわくには、,,,,main_4001e_05210048,,
,　事欠かない場所だ」,,,,main_4001e_05220048,,
,「……………………」,,,,main_4001e_052d0048,,
,薄気味悪い話を聞いた翔は、,,,,main_4001e_05320049,,
,苦虫を噛み潰したような顔をしている。,,,,main_4001e_05330049,,
,次は何を聞こうか。,,,,main_4001e_053f0049,,
,「そりゃ、ツーリングに決まってんだろ」,,,,main_4001e_054f0048,,
,「あの辺りは夜になると誰もいねぇから、,,,,main_4001e_05510048,,
,　走るには絶好の場所なんだ」,,,,main_4001e_05520048,,
,「静かな場所を無心で走ってたらよ、,,,,main_4001e_05540048,,
,　頭ん中の嫌なモンが吹っ飛ぶからな」,,,,main_4001e_05550048,,
,「……言っておくが、俺は免許持ってるぞ。,,,,main_4001e_05570048,,
,　違法改造もしてねぇからな」,,,,main_4001e_05580048,,
,「ふっ、結構な話だ」,,,,main_4001e_05630048,,
,「無免許運転の現行犯は、,,,,main_4001e_05650048,,
,　そこの中年だけで間に合ってる」,,,,main_4001e_05660048,,
,……立派な若者の手前、こちらは,,,,main_4001e_056b0049,,
,苦笑いを浮かべているしかない。,,,,main_4001e_056c0049,,
,「で、その日も機嫌よく飛ばしてたら,,,,main_4001e_05770048,,
,　急に単車の調子が悪くなっちまってな」,,,,main_4001e_05780048,,
,「故障かと思って調べてたらよ……」,,,,main_4001e_057b0048,,
,「いつの間にか痣ができてたってわけだ」,,,,main_4001e_057d0048,,
,次は何を聞こうか。,,,,main_4001e_05890049,,
,……翔から聞ける話はこんなところか。,,,,main_4001e_05990049,,
,「ちっ、肝心の怪異の情報がないじゃないか」,,,,main_4001e_05a40048,,
,「何か言い忘れてるんじゃないか。,,,,main_4001e_05a60048,,
,　隠し立てするなら容赦せんぞ」,,,,main_4001e_05a70048,,
,「クソッ、イバり腐りやがって」,,,,main_4001e_05b20048,,
,「ちょっと待ちやがれ、思い出すから……」,,,,main_4001e_05b40048,,
,ぶつくさ文句を言いつつも、,,,,main_4001e_05b90049,,
,翔は記憶を掘り起こそうとしている。,,,,main_4001e_05ba0049,,
,「そういや……」,,,,main_4001e_05c20048,,
,「幽霊とかバケモンじゃねぇけどさ、,,,,main_4001e_05c40048,,
,　ヘンなものを見たぜ」,,,,main_4001e_05c50048,,
,「道路から見える樹海の中によ……」,,,,main_4001e_05c70048,,
,「@1r大男@0rが立ってたんだ」,,,,main_4001e_05c90048,,
,……大男？,,,,main_4001e_05cf0049,,
,「木の影を見間違えただけ、とかじゃないな？」,,,,main_4001e_05d30049,,
,「正直、自信はないぜ」,,,,main_4001e_05d80048,,
,「森の中は暗かったからな。,,,,main_4001e_05da0048,,
,　それに、見えたのは一瞬だけだしよ」,,,,main_4001e_05db0048,,
,ずいぶんと怪しい話だ。,,,,main_4001e_05df0049,,
,この話を当てにしていいものか……,,,,main_4001e_05e10049,,
,「よろしいでしょうか」,,,,main_4001e_05f70048,,
,「実は、あの樹海にまつわる,,,,main_4001e_05f90048,,
,　怪異の噂はいくつかございます」,,,,main_4001e_05fa0048,,
,「その中でもし、翔様のお話に,,,,main_4001e_05fc0048,,
,　当てはまるものがあるとすれば……」,,,,main_4001e_05fd0048,,
,「@1r森のシミ男@0rの噂だと思います」,,,,main_4001e_05ff0048,,
,どうやら、メリイには心当たりがあるらしい。,,,,main_4001e_06050049,,
,「話してくれ、メリイ」,,,,main_4001e_060a0049,,
,「承知いたしました、@y0様」,,,,main_4001e_060f0048,,
,……ではお話しいたしましょう……,,,,main_4001e_06290048,,
,　……森のシミ男の噂を……,,,,main_4001e_062a0048,,
,★@1rデバッグ@0r★,,,,main_4001f_00120048,,
,Ｅ０３１をスキップ,,,,main_4001f_00130048,,
,「……ねえ、知ってる？」,,,,main_4001f_00450048,,
,「あの樹海に出るっていう、変な大男の噂」,,,,main_4001f_00470048,,
,「身体中に真っ黒いシミがあるんだって」,,,,main_4001f_00490048,,
,「そのせいでね、@1r森のシミ男@0rって,,,,main_4001f_004b0048,,
,　呼ばれてるらしいの」,,,,main_4001f_004c0048,,
,「そいつね、会う人みんなに,,,,main_4001f_004e0048,,
,　聞いてくるんだって……」,,,,main_4001f_004f0048,,
,@6r君　は　蜂　が　好　き　か　い？@0r,,,,main_4001f_005c0048,,
,「その噂を聞いた大学生が面白がって、,,,,main_4001f_00730048,,
,　森に入っていったんだって」,,,,main_4001f_00740048,,
,「そしたらさ、ホントに,,,,main_4001f_00760048,,
,　シミだらけの男が現れたらしいの」,,,,main_4001f_00770048,,
,@6r君　は　蜂　が　好　き　か　い？@0r,,,,main_4001f_00840048,,
,「大学生の人、笑いながら軽く答えたんだって」,,,,main_4001f_009b0048,,
,「『ええ、好きですよ』って」,,,,main_4001f_009d0048,,
,「そうしたらね……」,,,,main_4001f_009f0048,,
,@6rな　ら　飼　っ　て　み　よ　う　よ@0r,,,,main_4001f_00b10048,,
,@6rお　ま　え　の　体　の　中　で　な@0r,,,,main_4001f_00c90048,,
,★@1rデバッグ@0r★,,,,main_40020_00120048,,
,Ｅ０３２をスキップ,,,,main_40020_00130048,,
,「@1r森のシミ男@0rは、出会った人間に,,,,main_40020_00480048,,
,　奇妙な問いかけを行った後……」,,,,main_40020_00490048,,
,「手にしたドリルで相手を殺してしまう、,,,,main_40020_004b0048,,
,　大男の怪人だそうです」,,,,main_40020_004c0048,,
,「翔様が見かけた怪異の正体は、,,,,main_40020_004e0048,,
,　かの者かも知れません」,,,,main_40020_004f0048,,
,「確証はございませんが……」,,,,main_40020_00510048,,
,「なら、裏取りをするまでだ」,,,,main_40020_00650048,,
,「@y0、さっさと樹海へ向かうぞ」,,,,main_40020_00670048,,
,「捜査は足で稼ぐもんだ」,,,,main_40020_00710048,,
,真下の態度には少しの躊躇も見られない。,,,,main_40020_00770049,,
,花彦くんの件で、怪異の恐ろしさは,,,,main_40020_00790049,,
,骨身にしみたはずだ。,,,,main_40020_007a0049,,
,これも、警察官としての,,,,main_40020_007c0049,,
,訓練と経験のせいだろうか。,,,,main_40020_007d0049,,
,「おいおい、マジかよ……」,,,,main_40020_00880048,,
,「夜中にあの樹海へ行くなんて、,,,,main_40020_008a0048,,
,　完全にイカれてんぜ……」,,,,main_40020_008b0048,,
,「夜中にあの樹海へ行くなんて、,,,,main_40020_00970048,,
,　完全にイカれてんぜ……」,,,,main_40020_00980048,,
,君も準備しろ,,,,main_40020_009c0039,,
,留守番は任せた,,,,main_40020_009d0039,,
,ビビってるのか,,,,main_40020_009e0039,,
,「えっ、オレもか……？」,,,,main_40020_00a80048,,
,「小学生や女子高生ですら、,,,,main_40020_00b30048,,
,　腹をくくったんだ」,,,,main_40020_00b40048,,
,「貴様の肝っ玉のサイズはそれ以下か」,,,,main_40020_00b60048,,
,「ああ、それでいい」,,,,main_40020_00cb0048,,
,「チキン野郎はここで震えてろ」,,,,main_40020_00cd0048,,
,「なんだとコラッ！？,,,,main_40020_00e50048,,
,　ブルってるわけなんかねぇだろ！」,,,,main_40020_00e60048,,
,「おい、オッサン！,,,,main_40020_00e80048,,
,　ソイツなんかよりオレを連れていけ！」,,,,main_40020_00e90048,,
,「あの大男がバケモンっつーなら、,,,,main_40020_00eb0048,,
,　オレがぶっ殺してやる！」,,,,main_40020_00ec0048,,
,……扱いやすい奴だ。,,,,main_40020_00f10049,,
,「目的地が決まったようですね」,,,,main_40020_010e0048,,
,「準備が整いましたら、,,,,main_40020_01100048,,
,　@1rＨ城樹海@0rへ向かってください」,,,,main_40020_01110048,,
,「まずは、翔様にシルシを刻んだ,,,,main_40020_01130048,,
,　怪異の確認が目的となります」,,,,main_40020_01140048,,
,「では、よろしくお願いいたします」,,,,main_40020_011c0048,,
,@1r【章の進行によるアイテムの変化】@0r,,,,main_40020_013e004b,,
,その章で手に入れたアイテムは　　　　　　　　　　,,,,main_40020_0141004b,,
,各章の終了時に@1r削除@0rされます。　　　　　　　　　　,,,,main_40020_0142004b,,
,館を訪れた印人がアイテムを持っていた場合、　　　,,,,main_40020_0144004b,,
,章の開始時にそのアイテムが@1r追加@0rされます。　　　　,,,,main_40020_0145004b,,
,@1r【章の進行による霊魂の変化】@0r,,,,main_40020_014e004b,,
,章の開始時に霊魂は１０００に戻ります。　　　　　,,,,main_40020_0151004b,,
,★@1rデバッグ@7r★,,,,main_40023_00120049,,
,Ｅ０３５をスキップ,,,,main_40023_00130049,,
,Ｈ城樹海に到着した。,,,,main_40023_003c0049,,
,翔が大男を目撃したあたりで車を停め、,,,,main_40023_00430049,,
,樹海の奥へ進んでいく。,,,,main_40023_00440049,,
,途中で見かけた案内板や標識はどれも、,,,,main_40023_00480049,,
,塗料がはげたまま放置されていた。,,,,main_40023_00490049,,
,真下や翔の言うとおり、,,,,main_40023_004c0049,,
,この樹海を訪ねるものは稀なのだろう。,,,,main_40023_004d0049,,
,少し歩くと樹海のハイキングコースの,,,,main_40023_005b0049,,
,入り口を示す、大きなアーチが設置されていた。,,,,main_40023_005c0049,,
,アーチは、作られてから手入れがされていないのか、,,,,main_40023_005e0049,,
,ところどころ塗料が剥がれ、錆びついている。,,,,main_40023_005f0049,,
,表面に書かれている文字もかすれ、,,,,main_40023_00610049,,
,ほとんど読めなくなってしまっている。,,,,main_40023_00620049,,
,その文字列に、何気なく目を走らせると……,,,,main_40023_00640049,,
,よう@1rこ@7rそ……,,,,main_40023_00770049,,
,……緑と@1rロ@7rマンの……,,,,main_40023_007f0049,,
,……フォレ@1rス@7rトへ,,,,main_40023_00870049,,
,「……こ……ロ……ス……　か」,,,,main_40023_009d0049,,
,「ちっ、こんなもん偶然だろうが！,,,,main_40023_00b00048,,
,　看板が古いだけじゃねーか」,,,,main_40023_00b20048,,
,「おら、オッサン。,,,,main_40023_00b40048,,
,　さっさと行こうぜ」,,,,main_40023_00b50048,,
,@y1にも聞こえていたはずだが、,,,,main_40023_00be0049,,
,どうやら完全に無視を決め込むようだ。,,,,main_40023_00bf0049,,
,「ふうん、思ったよりも荒れてるな」,,,,main_40023_00c40048,,
,「中は広い、調査には時間がかかる。,,,,main_40023_00c60048,,
,　行くぞ……」,,,,main_40023_00c70048,,
,とにかくこのアーチをくぐり,,,,main_40023_00d60049,,
,樹海に踏み入らなければならない。,,,,main_40023_00d70049,,
,★@1rデバッグ@0r★,,,,main_40025_00120048,,
,Ｅ０３７をスキップ,,,,main_40025_00130048,,
,「うおっ！？」,,,,main_40025_003e0048,,
,「な、なんかいま、鳴き声がしなかったか？」,,,,main_40025_00400048,,
,「おい……　聞いたか？」,,,,main_40025_004a0048,,
,かすかにだが、聞き覚えのある声がした。,,,,main_40025_00540049,,
,もしやと思い、辺りを見回すと……,,,,main_40025_00560049,,
,@1rあのウサギ@7rが、目の前に駆けだした。,,,,main_40025_00670049,,
,「う、ウサギ……？」,,,,main_40025_00740048,,
,ウサギは身じろぎもせず、,,,,main_40025_007b0049,,
,じっとこちらを見ている。,,,,main_40025_007c0049,,
,まるでここに来るのを、,,,,main_40025_007e0049,,
,待っていたかのように……,,,,main_40025_007f0049,,
,「あっ……　待て！」,,,,main_40025_008c0049,,
,気がついたときには、自分もウサギの後を追って,,,,main_40025_00990049,,
,駆けだしていた。,,,,main_40025_009a0049,,
,「オ、オッサン！,,,,main_40025_00a30048,,
,　どこ行くつもりだよッ！」,,,,main_40025_00a40048,,
,「勝手な真似をするな、@y0！」,,,,main_40025_00ab0048,,
,Ｈ小学校では、あのウサギが窮地に現れ、,,,,main_40025_00b30049,,
,自分たちを導いてくれた。,,,,main_40025_00b40049,,
,あれはただのウサギではない。,,,,main_40025_00b60049,,
,何か、意志があるに違いない……,,,,main_40025_00b80049,,
,そして、ウサギの背に導かれた先には……,,,,main_40025_00dd0049,,
,……古びた鳥居が立っていた。,,,,main_40025_00ea0049,,
,「こんなところに、神社……？」,,,,main_40025_00f10049,,
,ウサギはまたこちらのことを眺め……,,,,main_40025_01030049,,
,一声鳴くと、鳥居の奥へは向かわず、,,,,main_40025_01160049,,
,横の草むらへと消えて行った。,,,,main_40025_01170049,,
,「おい！　オッサン！」,,,,main_40025_01200048,,
,「そこにいたか……」,,,,main_40025_01270048,,
,「ふざけんな！,,,,main_40025_01370048,,
,　いきなり走り出すとかイカレてるぜ」,,,,main_40025_01380048,,
,「あのウサギがどうかしたのかよ」,,,,main_40025_013a0048,,
,「貴様、何のつもりだ。,,,,main_40025_01410048,,
,　単独行動は自殺行為だぞ」,,,,main_40025_01420048,,
,「あのウサギがどうかしたのか」,,,,main_40025_01440048,,
,「いや、気になることがあって……」,,,,main_40025_014b0049,,
,「……ここで見失ってしまったが」,,,,main_40025_014d0049,,
,そのとき、闇の奥から……,,,,main_40025_01530049,,
,蜂の大群が、押し寄せて来た。,,,,main_40025_016a0049,,
,「うおっ、あぶねっ！,,,,main_40025_01710048,,
,　ここ、ハチだらけじゃねえか！」,,,,main_40025_01720048,,
,「オ、オッサン！,,,,main_40025_01740048,,
,　逃げたほうがいいぜ！」,,,,main_40025_01750048,,
,「うっ……！,,,,main_40025_017c0048,,
,　気を付けろ、ハチだらけだ！」,,,,main_40025_017d0048,,
,「おい、さっさと避難するぞ！」,,,,main_40025_017f0048,,
,@y1に引きずられるようにして、,,,,main_40025_01940049,,
,元の十字路まで引き返した。,,,,main_40025_01950049,,
,★@1rデバッグ@0r★,,,,main_40026_00120048,,
,Ｅ０３８をスキップ,,,,main_40026_00130048,,
,蜂ストッパー　１歩戻る。,,,,main_40026_00160048,,
,鳥居の周囲は、蜂の気配で満ちている……,,,,main_40026_00300049,,
,ほどなく、蜂の大群が押し寄せた。,,,,main_40026_004a0049,,
,再び鳥居へとやって来た……,,,,main_40026_00540049,,
,「ここもクスリをかけてやれば、,,,,main_40026_00600048,,
,　なんとかなるんじゃねえのか？」,,,,main_40026_00610048,,
,「害虫は退治するに限るぞ。,,,,main_40026_00690048,,
,　噴霧器でどうにかできないか？」,,,,main_40026_006a0048,,
,「こ、ここも蜂の巣だらけね」,,,,main_40026_00720048,,
,噴霧器を使えば、巣は沈静化できるが……,,,,main_40026_00790049,,
,鳥居の一番上にも巣がある……」,,,,main_40026_00860049,,
,あそこには、どうやっても薬剤は届かない。,,,,main_40026_00880049,,
,しかし、考えてみると……,,,,main_40026_008f0049,,
,「ちっ、使えねえな」,,,,main_40026_00960048,,
,「神社に何かあったらどうすんだよ」,,,,main_40026_00980048,,
,「そうか……」,,,,main_40026_00a00048,,
,「しかし、この神社……,,,,main_40026_00a20048,,
,　いかにもいわくがありそうだが」,,,,main_40026_00a30048,,
,「そう……　なら無理ね」,,,,main_40026_00ab0048,,
,「……………………」,,,,main_40026_00b40049,,
,確かに、その通りだが……,,,,main_40026_00b90049,,
,あのとき@1rウサギ@7rは、鳥居の奥には,,,,main_40026_00c00049,,
,向かおうとしなかった。,,,,main_40026_00c10049,,
,ということは、まだ無理をして,,,,main_40026_00c30049,,
,行く必要はないのかもしれない。,,,,main_40026_00c40049,,
,再び蜂の大群が押し寄せた。,,,,main_40026_00de0049,,
,「や、やべえ！　逃げるぞ……！」,,,,main_40026_00e80048,,
,「まずいな、逃げるぞ……！」,,,,main_40026_00f00048,,
,「きゃあ！　危ないわ！」,,,,main_40026_00f80048,,
,追い立てられるように、鳥居を後にした。,,,,main_40026_010d0049,,
,★@1rデバッグ@0r★,,,,main_40027_00130048,,
,Ｅ０３９をスキップ,,,,main_40027_00140048,,
,鳥居をくぐろうとした途端、,,,,main_40027_00280048,,
,蜂の群れが襲ってくるだろう。,,,,main_40027_00290048,,
,中へ入るのは諦めるしかなさそうだ。,,,,main_40027_002b0048,,
,★@1rデバッグ@7r★,,,,main_40028_00120049,,
,Ｅ０４０をスキップ,,,,main_40028_00130049,,
,中には、蜂の巣と化しつつある,,,,main_40028_00250049,,
,木村正男の死体が入っている……,,,,main_40028_00260049,,
,壁に大きな麻袋がもたれかかっている。,,,,main_40028_00380049,,
,袋は膨らんでおり、外から見ても,,,,main_40028_003a0049,,
,しっかりと詰まっているのが分かる。,,,,main_40028_003b0049,,
,その時、袋の中で何かが動いた……,,,,main_40028_00480049,,
,それはもぞもぞと、断続的に動き続けている……,,,,main_40028_00530049,,
,@y1がのんびりしたしぐさで,,,,main_40028_00670049,,
,麻袋を指さした。,,,,main_40028_00680049,,
,「ははっ……　見ろよ……」,,,,main_40028_006d0048,,
,「動いてる、動いてる……」,,,,main_40028_006f0048,,
,@y1がのんびりしたしぐさで,,,,main_40028_00760049,,
,麻袋を指さした。,,,,main_40028_00770049,,
,「中で……　何か……」,,,,main_40028_007c0048,,
,「動いてる……な……」,,,,main_40028_007e0048,,
,「な、なんで？　なんで動いてるの！？」,,,,main_40028_00880048,,
,緊張で額に汗がにじむ……,,,,main_40028_008e0049,,
,おそるおそる、袋の口に手をかけた……,,,,main_40028_00900049,,
,そして、息を止めてゆっくりと開いた。,,,,main_40028_00980049,,
,……甘ったるいにおいが、鼻をくすぐる……,,,,main_40028_00ad0049,,
,今まさに「巣」へと作り変えられている死体……,,,,main_40028_00be0049,,
,見る影もないが、これが誰であるのか、,,,,main_40028_00c00049,,
,直観的に理解できた……,,,,main_40028_00c10049,,
,自殺志願の@1r木村正男@7r……,,,,main_40028_00c60049,,
,シミ男らしき影と共に、ベンチにいた男だ。,,,,main_40028_00c70049,,
,「へっ、へへへへっ……」,,,,main_40028_00d30048,,
,@y1は死体を指さして笑った。,,,,main_40028_00d80049,,
,「……死んでる……　な……」,,,,main_40028_00df0048,,
,@y1はぼうっとした声でつぶやいた。,,,,main_40028_00e40049,,
,「こ、これ……　まさか蜂の巣に……」,,,,main_40028_00ec0048,,
,体中に開けられた穴には蜜蜂がもぐりこみ、,,,,main_40028_01020049,,
,せっせと巣作りに勤しんでいる。,,,,main_40028_01030049,,
,袋の中から聞こえた小さな音は、,,,,main_40028_01050049,,
,蜂の騒ぐ音だったようだ。,,,,main_40028_01060049,,
,この狂気の改造を加えられた死体は、,,,,main_40028_01110049,,
,森のシミ男による仕業に違いない。,,,,main_40028_01120049,,
,完成すれば、あのおぞましい養蜂場を彩る,,,,main_40028_01140049,,
,オブジェが１つ増えることだろう。,,,,main_40028_01150049,,
,そのとき、死体のかたわらに,,,,main_40028_01270049,,
,一緒に詰め込まれている物品に気が付いた。,,,,main_40028_01280049,,
,まったく似つかわしくはないそれらの品々は、,,,,main_40028_012a0049,,
,まるで旅立つ者への副葬品のようだった……,,,,main_40028_012b0049,,
,【@1rテニスボール@7r】・【@1rおやすみ家族大瓶@7r】,,,,main_40028_01330049,,
,【@1rおやすみ家族@7r】×３を手に入れた。　　,,,,main_40028_01340049,,
,群れ、惑わす……？,,,,main_40028_01440049,,
,いま見つけたもので、,,,,main_40028_01460049,,
,そんなことができるのだろうか？,,,,main_40028_01470049,,
,正男の亡骸を、麻袋へと戻した。,,,,main_40028_01570049,,
,いずれは手厚く葬らなければならないが、,,,,main_40028_015b0049,,
,今はそのときではない……,,,,main_40028_015c0049,,
,「ね、ねえ……　ちょっといいかしら」,,,,main_40028_01680048,,
,クリスティが、深刻な口調で切り出した。,,,,main_40028_01710049,,
,その顔には、深い戸惑いの色が浮かんでいる。,,,,main_40028_01730049,,
,「いまさらこんなことを言うべきではないのは,,,,main_40028_01770048,,
,　よくわかっているけど……」,,,,main_40028_01780048,,
,「……耐えられない。,,,,main_40028_017f0048,,
,　もうこれ以上、こんなこと」,,,,main_40028_01800048,,
,「あんな怪物に出遭ったら、,,,,main_40028_01820048,,
,　私なんて何もできない……」,,,,main_40028_01830048,,
,「……それが現実なのよ！」,,,,main_40028_01850048,,
,「テレビでどんな立派なこと言っててもね、,,,,main_40028_01870048,,
,　この森の中では何の意味もないわ！」,,,,main_40028_01880048,,
,「悪いけど……,,,,main_40028_018c0048,,
,　私はこれ以上、@1rあなたの役には立てない@0r」,,,,main_40028_018d0048,,
,「突然、ごめんなさい……,,,,main_40028_01940048,,
,　けど今言わないとと思って……」,,,,main_40028_01950048,,
,「ごめんなさい。,,,,main_40028_01970048,,
,　とにかく、私には無理……」,,,,main_40028_01980048,,
,@y1は何度も謝罪を繰り返した。,,,,main_40028_019c0049,,
,「いや、謝ることはない」,,,,main_40028_01a10049,,
,「こんな状況に陥ったら、普通……」,,,,main_40028_01a30049,,
,誰だってそうなるはずだ。,,,,main_40028_01ab0049,,
,誰だって、逃げ出せるものなら,,,,main_40028_01ad0049,,
,逃げ出したい。,,,,main_40028_01ae0049,,
,とはいえ、彼女の告白は,,,,main_40028_01b00049,,
,それなりに重大な意味があった。,,,,main_40028_01b10049,,
,もし、Ｈ小学校と同じように,,,,main_40028_01b30049,,
,@1r怪異と対峙する@7rことになるとしたら……,,,,main_40028_01b40049,,
,@1r果たして彼女でいい@7rのだろうか？,,,,main_40028_01bb0049,,
,★@1rデバッグ@0r★,,,,main_40033_00120048,,
,Ｅ０５１をスキップ,,,,main_40033_00130048,,
,「おかえりなさいませ、@y0様に翔様」,,,,main_40033_004b0048,,
,「真下様も、お疲れ様でございます」,,,,main_40033_004e0048,,
,「おかえりなさいませ、,,,,main_40033_00510048,,
,　@y0様、真下様」,,,,main_40033_00520048,,
,「翔様も、お疲れ様でございます」,,,,main_40033_00550048,,
,「……そちらの女性の方は,,,,main_40033_00580048,,
,　どうやら印人のようですね」,,,,main_40033_00590048,,
,クリスティの紹介が済んだ後、,,,,main_40033_00640049,,
,メリイは彼女にこれまでの事を話した。,,,,main_40033_00650049,,
,記憶と命を奪うシルシと、,,,,main_40033_00670049,,
,それを生者の体に刻む怪異の存在……,,,,main_40033_00680049,,
,クリスティが事実を受け入れるのに,,,,main_40033_006a0049,,
,そう時間はかからなかった。,,,,main_40033_006b0049,,
,樹海で『あんなもの』を見た以上、,,,,main_40033_006d0049,,
,当然かも知れない。,,,,main_40033_006e0049,,
,それが済むと、メリイに,,,,main_40033_00700049,,
,樹海での調査の結果を伝えた。,,,,main_40033_00710049,,
,「そうですか……　危のうございましたね」,,,,main_40033_00870048,,
,メリイの声に安堵が感じられる。,,,,main_40033_008c0049,,
,だが、なぜ真下の外出を許可したのだろうか？,,,,main_40033_008f0049,,
,「実はあなた様が出かけた後……」,,,,main_40033_00960048,,
,「真下様が、自分も樹海へ行くと,,,,main_40033_00980048,,
,　駄々をこねたのです」,,,,main_40033_00990048,,
,メリイの青い瞳が、じろりと真下を見る。,,,,main_40033_009d0049,,
,「留守番は性に合わん」,,,,main_40033_00a20048,,
,真下は悪びれることもなく答えた。,,,,main_40033_00a70049,,
,だが、なぜ翔の外出を許可したのだろうか？,,,,main_40033_00ac0049,,
,「実はあなた様が出かけた後……」,,,,main_40033_00b30048,,
,「翔様が、自分も樹海へ行くと,,,,main_40033_00b50048,,
,　駄々をこねたのです」,,,,main_40033_00b60048,,
,メリイの青い瞳が、じろりと翔を見る。,,,,main_40033_00ba0049,,
,「自分の命を他人に預けたままなんて、,,,,main_40033_00bf0048,,
,　落ち着かねぇんだよ」,,,,main_40033_00c00048,,
,翔は悪びれることもなく答えた。,,,,main_40033_00c60049,,
,「……困ったものでございますね」,,,,main_40033_00cd0048,,
,「そのような自分勝手な真似は、,,,,main_40033_00cf0048,,
,　印人の皆様の命数を縮める行為です」,,,,main_40033_00d00048,,
,「普段なら認めないのですが……」,,,,main_40033_00d20048,,
,「どうかしたのか？」,,,,main_40033_00d60049,,
,「いえ……」,,,,main_40033_00da0048,,
,「実は、私のほうにも虫の知らせがありまして……」,,,,main_40033_00dc0048,,
,「@y0様の身に迫る、,,,,main_40033_00de0048,,
,　危機の予感でございます」,,,,main_40033_00df0048,,
,「ゆえに、非常の措置として外出を許しました」,,,,main_40033_00e20048,,
,「真下様、二度目はありませんので,,,,main_40033_00e50048,,
,　くれぐれもそのつもりで」,,,,main_40033_00e60048,,
,いつも以上に、ひやりとした声で釘を差す。,,,,main_40033_00ea0049,,
,もっとも、面の皮の厚い真下に,,,,main_40033_00ec0049,,
,通じているのかどうか。,,,,main_40033_00ed0049,,
,「翔様、二度目はありませんので,,,,main_40033_00f10048,,
,　くれぐれもそのつもりで」,,,,main_40033_00f20048,,
,いつも以上に、ひやりとした声で釘を差す。,,,,main_40033_00f60049,,
,もっとも、マイペースな翔に,,,,main_40033_00f80049,,
,通じているのかどうか。,,,,main_40033_00f90049,,
,「さて、お話を聞いたかぎり……」,,,,main_40033_00ff0048,,
,「翔様にシルシを刻んだのは、やはり,,,,main_40033_01010048,,
,　森のシミ男のようでございますね」,,,,main_40033_01020048,,
,「ああ……」,,,,main_40033_01160048,,
,「オレが樹海で見た大男は,,,,main_40033_01180048,,
,　あのバケモンに違いねぇ」,,,,main_40033_01190048,,
,「俺にシルシが刻まれたことでも、,,,,main_40033_01240048,,
,　それは証明済みだな」,,,,main_40033_01250048,,
,真下が自分の手首を撫でながら、,,,,main_40033_012a0049,,
