location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,　あれは……」,,,,main_400da_02220048,,
,「@1r外で会った警備員@7rか……」,,,,main_400da_02280049,,
,他に誰かがいるとは考えにくい。,,,,main_400da_02320049,,
,彼もどこかで、,,,,main_400da_02340049,,
,何かを見たのかもしれない。,,,,main_400da_02350049,,
,声はずっと遠く、@1r廊下の向こう@7rから,,,,main_400da_02370049,,
,聞こえてきた……,,,,main_400da_02380049,,
,居るとすれば、@1r校舎の反対側@7rだろうか？,,,,main_400da_023a0049,,
,「うん……,,,,main_400da_02410048,,
,　探しに行ってみよう」,,,,main_400da_02420048,,
,「でも、あんな悲鳴を上げるなんて……」,,,,main_400da_02440048,,
,「でしょうね。,,,,main_400da_02490048,,
,　遠くからの声に聞こえたから」,,,,main_400da_024a0048,,
,「でも、あんなに叫んでいたってことは……」,,,,main_400da_024c0048,,
,「何かあったのかもしれない……」,,,,main_400da_02520049,,
,そう、@y1の声にうなずいたとき……,,,,main_400da_025a0049,,
,耳のすぐ近くで、誰かのささやきが聞こえた。,,,,main_400da_025c0049,,
,声のした方を見る。,,,,main_400da_02670049,,
,だが、そこには闇が広がっているだけだった。,,,,main_400da_02690049,,
,「おじさん？」,,,,main_400da_02730048,,
,「？　どうかしました？」,,,,main_400da_02790048,,
,「いや、なんでもない……」,,,,main_400da_02810049,,
,「……行こう」,,,,main_400da_02830049,,
,地下室への入口がある。,,,,main_400db_00140049,,
,地下室へ入りますか？,,,,main_400db_00190049,,
,早く出たいのは山々だが……,,,,main_400db_00370049,,
,ここをもう少し調べてからにしよう。,,,,main_400db_00380049,,
,上階へと続くはしごがある。,,,,main_400db_003e0049,,
,地下室から出ますか？,,,,main_400db_00430049,,
,どっしりとした木製の整理棚だ。,,,,main_400dc_00110049,,
,ネジ穴に何かが詰め込まれている。,,,,main_400dc_001f0049,,
,木質のそれが鍵の代わりをしているようだ。,,,,main_400dc_00210049,,
,戸棚を開けるためには、これを何とかしないと,,,,main_400dc_00230049,,
,いけないだろう。,,,,main_400dc_00240049,,
,よく見ると、引戸にはネジ穴に差し込むだけの,,,,main_400dc_002d0049,,
,ごく単純な鍵がついていた形跡がある。,,,,main_400dc_002e0049,,
,鍵そのものは紛失したらしく、,,,,main_400dc_00300049,,
,どこにも見当たらないが……,,,,main_400dc_00310049,,
,「なんだ、これは……」,,,,main_400dc_00360049,,
,ネジ穴に@1r何かが詰め込まれていた@7r。,,,,main_400dc_003d0049,,
,木質のそれが鍵の代わりをしているようだ。,,,,main_400dc_00400049,,
,戸棚を開けるためには、これを何とかしないと,,,,main_400dc_00420049,,
,いけないだろう。,,,,main_400dc_00430049,,
,相当な年代物のようだ。,,,,main_400dc_004c0049,,
,戸棚の角は丸く削れている。,,,,main_400dc_004d0049,,
,戸を引っ張ってみたが、,,,,main_400dc_00610049,,
,ガタつくだけで開く様子はない。,,,,main_400dc_00620049,,
,何かが引っかかっている。,,,,main_400dc_00640049,,
,@1r@i1@7rを取り出した。,,,,main_400dc_00790049,,
,うまくこじ入れれば、ネジ穴に詰まった物を,,,,main_400dc_007b0049,,
,押し出せるかもしれない。,,,,main_400dc_007c0049,,
,そう思ってあてがってみたが……,,,,main_400dc_007e0049,,
,まったくサイズが合わない。,,,,main_400dc_00820049,,
,ナイフでは大きすぎる。,,,,main_400dc_00830049,,
,@1r@i1@7rを取り出した。,,,,main_400dc_00a70049,,
,芯を使えば、ネジ穴に詰まった物を,,,,main_400dc_00a90049,,
,押し出せるかもしれない……,,,,main_400dc_00aa0049,,
,「器用なことするね……」,,,,main_400dc_00b40048,,
,「い、意外と器用なんですね」,,,,main_400dc_00bb0048,,
,「…………………」,,,,main_400dc_00c20049,,
,そんなに意外だろうか。,,,,main_400dc_00c70049,,
,ともかく、作業に集中すると……,,,,main_400dc_00c90049,,
,「……！？」,,,,main_400dc_00d00049,,
,不意に手ごたえが消え、,,,,main_400dc_00da0049,,
,芯が向こう側へ突き抜け……,,,,main_400dc_00db0049,,
,扉へ手をかけると、,,,,main_400dc_00e30049,,
,それはなんの抵抗もなく横へと滑った。,,,,main_400dc_00e40049,,
,中には赤い筒が転がっていた……,,,,main_400dc_00e80049,,
,【@1r発炎筒@7r】を手に入れた。,,,,main_400dc_00ef0049,,
,「発炎筒って……　なんに使うの？」,,,,main_400dc_00fd0048,,
,「発炎筒、ですか……,,,,main_400dc_01040048,,
,　何に使うものなんですかね」,,,,main_400dc_01050048,,
,「非常時の信号灯だ。,,,,main_400dc_010c0049,,
,　そのために車には必ず……」,,,,main_400dc_010d0049,,
,「へー、なるほどね」,,,,main_400dc_01140048,,
,「けど……」,,,,main_400dc_01170048,,
,「あ、そうか。,,,,main_400dc_011e0048,,
,　そういうものでしたね」,,,,main_400dc_011f0048,,
,「あの、ところで……」,,,,main_400dc_01220048,,
,@y1は、床から何かを拾い上げた。,,,,main_400dc_012c0049,,
,小指ほどの長さもある@1rトゲ@7r……,,,,main_400dc_01320049,,
,さっきのネジ穴に詰まっていた物の正体だ。,,,,main_400dc_01330049,,
,「偶然ってわけないよね……」,,,,main_400dc_013d0048,,
,「きっと、取られたくなかったんだよ！,,,,main_400dc_013f0048,,
,　だから穴にトゲを……」,,,,main_400dc_01400048,,
,「これが、@1r怖い@0rの……　かな？」,,,,main_400dc_01420048,,
,「これ、明らかに意図的ですよね」,,,,main_400dc_014c0048,,
,「もしかすると、ここを封印するつもりで,,,,main_400dc_014e0048,,
,　ネジ穴にトゲを……」,,,,main_400dc_014f0048,,
,「@1r恐れている@0rんでしょうか？　これを……」,,,,main_400dc_01510048,,
,再び視線は@1r発炎筒@7rに集まった。,,,,main_400dc_01580049,,
,★デバッグ,,,,main_400dd_000f0049,,
,　地下室へ移動する,,,,main_400dd_00100049,,
,「え、え！？　なに？,,,,main_400dd_00310048,,
,　なんでライト消したの？」,,,,main_400dd_00320048,,
,「えっ！？　どうして灯り,,,,main_400dd_00390048,,
,　消しちゃ……」,,,,main_400dd_003a0048,,
,違う……！,,,,main_400dd_00440049,,
,「消してない、消えたんだ！」,,,,main_400dd_00500049,,
,　……早口にそう吐き出す。,,,,main_400dd_00510049,,
,「な、何の音！？,,,,main_400dd_00620048,,
,　ねえ、おじさんいまの何の音！？」,,,,main_400dd_00630048,,
,「な、何か来る……,,,,main_400dd_006a0048,,
,　隣の部屋に何かいるって！」,,,,main_400dd_006b0048,,
,冷静さを失ったのか、@y1は,,,,main_400dd_00750049,,
,足元にまとわりついてくる。,,,,main_400dd_00760049,,
,「（うるさい黙れッ！）」,,,,main_400dd_007d0049,,
,叫びたいのをこらえ、,,,,main_400dd_00890049,,
,懐中電灯を何度も何度もたたく。,,,,main_400dd_008a0049,,
,「（おい頼むぞ、こんなところで、,,,,main_400dd_00980049,,
,　　まだ電池はあるだろ！）」,,,,main_400dd_00990049,,
,……まるで心臓マッサージだ。,,,,main_400dd_009c0049,,
,そのとき小さな鳴き声が聞こえた。,,,,main_400dd_00a50049,,
,「ついた！！」,,,,main_400dd_00b00049,,
,「……ッ！！」,,,,main_400dd_00bf0048,,
,「き……ッ！！！」,,,,main_400dd_00c60048,,
,と、同時に背後の扉が大きくたわんだ。,,,,main_400dd_00cd0049,,
,@1rシルシ@7rが灼けつくように痛む。,,,,main_400dd_00d40049,,
,死は、もう隣の部屋まで来ている……,,,,main_400dd_00d60049,,
,時間はなく、逃げ出すことも不可能……,,,,main_400dd_00d70049,,
,落ち着け……　とにかく最短の時間で、,,,,main_400dd_00d90049,,
,危機を乗り切る術を見出すんだ。,,,,main_400dd_00da0049,,
,@1r乗り切る術@7rを……！　@1r最短@7rで……！,,,,main_400dd_00dc0049,,
,「うぐッ……！」,,,,main_400df_002f0049,,
,思ってもいなかった距離を落下し、,,,,main_400df_00370049,,
,背中を何かに強打した。,,,,main_400df_00380049,,
,歯を食いしばり、なんとか叫びをこらえる。,,,,main_400df_003a0049,,
,頭の上を……　何かがうごめいている。,,,,main_400df_00470049,,
,あと数秒、あそこにいたら……,,,,main_400df_00490049,,
,痛む手首を、力いっぱい握りしめる。,,,,main_400df_004d0049,,
,当分、この痛みに耐えなくてはならない。,,,,main_400df_004f0049,,
,「…………………」,,,,main_400df_005a0048,,
,不安気な息づかいが聞こえる……,,,,main_400df_00640049,,
,@y1はそばにいるようだ。,,,,main_400df_00650049,,
,その影は、傍目に見てわかるほど,,,,main_400df_00670049,,
,震えていた……,,,,main_400df_00680049,,
,「ッ！？」,,,,main_400df_00750048,,
,「！！？」,,,,main_400df_007c0048,,
,入口が破られるかと、,,,,main_400df_00830049,,
,咄嗟に身構えたが……,,,,main_400df_00840049,,
,何かを引きずるような音は、,,,,main_400df_00900049,,
,やがて遠ざかっていった……,,,,main_400df_00910049,,
,「もう……　大丈夫かな？」,,,,main_400df_009c0048,,
,「もう平気……　ですよね？」,,,,main_400df_00a20048,,
,「ああ……　いなくなったと思う」,,,,main_400df_00a80049,,
,いつの間にか、手首のうずきは,,,,main_400df_00ad0049,,
,消えていた……,,,,main_400df_00ae0049,,
,「よかったぁ……,,,,main_400df_00b60048,,
,　今度はもうダメかもって……」,,,,main_400df_00b70048,,
,「そうですか……　よかった。,,,,main_400df_00bd0048,,
,　助かって……」,,,,main_400df_00be0048,,
,「……あの、すいませんでした。,,,,main_400df_00c10048,,
,　さっきはボク、焦ってしまって」,,,,main_400df_00c20048,,
,「気にしなくていい」,,,,main_400df_00c70049,,
,あのときは自分も怒鳴りたい気分だった。,,,,main_400df_00cc0049,,
,お互い様だろう。,,,,main_400df_00cd0049,,
,追い詰められたときにこそ、,,,,main_400df_00cf0049,,
,その人間の本心が出るものなのだろうが……,,,,main_400df_00d00049,,
,「それより、ここは……」,,,,main_400df_00d80049,,
,……一体なんの部屋だ。,,,,main_400df_00df0049,,
,学校の下に、こんな地下室があるとは。,,,,main_400df_00e10049,,
,「ライト、点く？」,,,,main_400df_00e70048,,
,「懐中電灯、使えます？」,,,,main_400df_00ed0048,,
,「ああ……」,,,,main_400df_00f30049,,
,音がしないよう、慎重に電灯の,,,,main_400df_00f80049,,
,スイッチを押し込む……,,,,main_400df_00f90049,,
,「！？」,,,,main_400df_010c0049,,
,丸い光があぶり出した光景に、,,,,main_400df_01110049,,
,背筋が凍りつく。,,,,main_400df_01120049,,
,「え……！？」,,,,main_400df_01180048,,
,「う……！？」,,,,main_400df_011e0048,,
,思わず叫びかけ、@y1は咄嗟に,,,,main_400df_01240049,,
,自分で自分の口をふさいだ。,,,,main_400df_01250049,,
,「……………………」,,,,main_400df_012a0049,,
,数秒の間だったろうが、自分たちは,,,,main_400df_01310049,,
,言葉を失ってただ見つめた。,,,,main_400df_01320049,,
,揺るがしようのない結末が、それも最悪のものが、,,,,main_400df_01340049,,
,いま目の前に転がっている……,,,,main_400df_01350049,,
,誰だってショックを受けるだろう。,,,,main_400df_01370049,,
,まして子供は。,,,,main_400df_01380049,,
,深く息を吸い、改めて死体を観察した。,,,,main_400df_013f0049,,
,死体の周囲に、絡み合う何かがある……,,,,main_400df_01410049,,
,それは@1r植物のつた@7rのように見えた。,,,,main_400df_01430049,,
,「@1rバラ@7r……　か？」,,,,main_400df_01480049,,
,異様に鋭利なトゲ、そしてまばらに開いた,,,,main_400df_014d0049,,
,赤い花弁……,,,,main_400df_014e0049,,
,遺体、そして床を飾っているのは、,,,,main_400df_01500049,,
,本物の、生きたバラのようだった。,,,,main_400df_01510049,,
,そのとき、不意に視界が霞み……,,,,main_400df_015b0049,,
,バラに捕らわれた、女性の肢体が,,,,main_400df_016a0049,,
,目の前に現れた……,,,,main_400df_016b0049,,
,「な……　なんだ……　これは」,,,,main_400df_01730049,,
,この部屋で、かつて起きた惨劇……,,,,main_400df_01790049,,
,その光景が、まるでじかに頭の中に,,,,main_400df_017b0049,,
,流れ込んで来たかのような……,,,,main_400df_017c0049,,
,「バラ？　なんでそんなものが……」,,,,main_400df_018c0048,,
,「バラ？　バラがなんで……」,,,,main_400df_01900048,,
,「誰かが植えたってこと……？」,,,,main_400df_019e0048,,
,「誰かが植えたってことですか？」,,,,main_400df_01a60048,,
,@y1の声に、,,,,main_400df_01ac0049,,
,現実へと引き戻される。,,,,main_400df_01ad0049,,
,「あ、ああ……」,,,,main_400df_01b20049,,
,白昼夢を見ていた、などとは言えない。,,,,main_400df_01b60049,,
,必死に何の話をしていたのか思いだす。,,,,main_400df_01b70049,,
,そうだ、確かバラのつたを見て……,,,,main_400df_01b90049,,
,「当然、そうだろうな。,,,,main_400df_01be0049,,
,　勝手に生えるわけがないから」,,,,main_400df_01bf0049,,
,「しかし……」,,,,main_400df_01c10049,,
,……それにどんな意味があるのだ？,,,,main_400df_01c60049,,
,誰かが何らかの意図をもって、,,,,main_400df_01c80049,,
,死体を装飾したのだろうか？,,,,main_400df_01c90049,,
,あるいはそもそも、あの光景のように,,,,main_400df_01cb0049,,
,バラに捕らわれて……,,,,main_400df_01cc0049,,
,「ひっ……！？」,,,,main_400df_01d60048,,
,「うわっ……！？」,,,,main_400df_01dc0048,,
,@y1が小さな悲鳴を上げた。,,,,main_400df_01e20049,,
,「どうした？」,,,,main_400df_01e70049,,
,「な、なんか動いた！,,,,main_400df_01f00048,,
,　ほら、あそこ！　奥の方！」,,,,main_400df_01f10048,,
,「き、気のせいだと思うけど、,,,,main_400df_01f70048,,
,　何か動いた気が……」,,,,main_400df_01f80048,,
,「あ、あそこです。,,,,main_400df_01fa0048,,
,　正面の、一番奥……」,,,,main_400df_01fb0048,,
,まさか……,,,,main_400df_02090049,,
,ここには何かが潜んでいるのか？,,,,main_400df_020a0049,,
,干からびた死体がある。,,,,main_400e0_00110049,,
,死体は異様な形に身をくねらせ、,,,,main_400e0_001a0049,,
,いまこの瞬間も苦しんでいるように見えた。,,,,main_400e0_001b0049,,
,恐る恐る、死体のあちこちを探ってみた。,,,,main_400e0_002a0049,,
,しかし、特に何も見つからない。,,,,main_400e0_002c0049,,
,干からびた死体がある。,,,,main_400e1_001a0049,,
,死体は異様な形に身をくねらせ、,,,,main_400e1_00230049,,
,いまこの瞬間も苦しんでいるように見えた。,,,,main_400e1_00240049,,
,恐る恐る、死体のあちこちを探ってみた。,,,,main_400e1_00330049,,
,すると、足元のツタの合間に,,,,main_400e1_00390049,,
,何か光を反射する物が落ちていた。,,,,main_400e1_003a0049,,
,【@1r丸手鏡@7r】を手に入れた。,,,,main_400e1_00410049,,
,手鏡とくれば、女性の使う道具だろうが……,,,,main_400e1_00490049,,
,「鏡……？」,,,,main_400e1_00550048,,
,「やっぱり誰かがここに居たのかな」,,,,main_400e1_00570048,,
,「なんだか不釣り合いですね……」,,,,main_400e1_00600048,,
,「こんなところに鏡なんて」,,,,main_400e1_00620048,,
,「手鏡か……,,,,main_400e1_006b0048,,
,　普通は女の持ち物だな」,,,,main_400e1_006c0048,,
,パイプベッドが置いてある。,,,,main_400e2_00110049,,
,マットレスは全体的に変色しているが、,,,,main_400e2_00190049,,
,汗のシミらしきものが見える……,,,,main_400e2_001a0049,,
,ここで誰かが生活していたようだ。,,,,main_400e2_001c0049,,
,それも、かなり長い間。,,,,main_400e2_001d0049,,
,マットレスからは、じわりと,,,,main_400e2_002a0049,,
,黒ずんだ汚水がにじみでた……,,,,main_400e2_002b0049,,
,下水のようなひどい臭いがする。,,,,main_400e2_002d0049,,
,マットレスをずらしてみると、,,,,main_400e2_00370049,,
,下にはビニールシートが敷いてあった。,,,,main_400e2_00380049,,
,【@1rビニールシート@7r】を手に入れた。,,,,main_400e2_00400049,,
,かなり厚手のシートだ。,,,,main_400e2_00480049,,
,防水のために敷いたのだろうか……,,,,main_400e2_00490049,,
,シートの表面は真っ黒に変色している。,,,,main_400e2_004b0049,,
,最初はカビでも生えているのだと思った。,,,,main_400e2_004c0049,,
,しかし、広げてみると、パリパリと音を立てて,,,,main_400e2_004e0049,,
,赤黒い汚れが舞い散った……,,,,main_400e2_004f0049,,
,「………………」,,,,main_400e2_00540049,,
,「これは……　血だ」,,,,main_400e2_00560049,,
,「！？」,,,,main_400e2_005b0048,,
,血まみれのシートを手にしたまま、,,,,main_400e2_00600049,,
,呆然とつぶやく。,,,,main_400e2_00610049,,
,それに答えるように、耳元で何かがささやいた。,,,,main_400e2_00630049,,
,素直に声を受け入れている自分がいた。,,,,main_400e2_00700049,,
,明らかに幻と思える声……,,,,main_400e2_00720049,,
,だが、不思議と穏やかな気持ちになる。,,,,main_400e2_00730049,,
,半ば放心したまま、構えたままのライトを,,,,main_400e2_00750049,,
,ベッド下へと向けると……,,,,main_400e2_00760049,,
,「ほら、また！,,,,main_400e3_001f0048,,
,　な、なんかいるって！」,,,,main_400e3_00200048,,
,「ま、まただ！,,,,main_400e3_00270048,,
,　そこに何かいますよ！」,,,,main_400e3_00280048,,
,再び@y1が、,,,,main_400e3_002f0049,,
,控えめだが鋭い声で警告を発した。,,,,main_400e3_00300049,,
,すると……,,,,main_400e3_00320049,,
,「おいおい、勘弁しろよ」,,,,main_400e3_003c0048,,
,「バケモンじゃない。,,,,main_400e3_003e0048,,
,　俺はれっきとした人間だ」,,,,main_400e3_003f0048,,
,ベッドの下から、何かがのそりと現れた。,,,,main_400e3_00520049,,
,コートを羽織った男だ。,,,,main_400e3_00540049,,
,「ひ、人！？,,,,main_400e3_005a0048,,
,　こんなとこで何してたの？」,,,,main_400e3_005b0048,,
,「な、何してるんですか？,,,,main_400e3_00610048,,
,　こんなところで」,,,,main_400e3_00620048,,
,青年はうんざりした様子で答えた。,,,,main_400e3_00690049,,
,「同じだよ」,,,,main_400e3_006e0048,,
,「@1rバケモン@0rに出遭って、,,,,main_400e3_00700048,,
,　ここに逃げ込んだんだ」,,,,main_400e3_00710048,,
,「そこに貴様らが来て……」,,,,main_400e3_00730048,,
,男は背後に向けてあごをしゃくった。,,,,main_400e3_007b0049,,
,「とりあえず、あそこに隠れていた」,,,,main_400e3_00800048,,
,一応は納得できる答えだが……,,,,main_400e3_00850049,,
,そもそもなぜ学校に来たのか。,,,,main_400e3_00870049,,
,男の答えには根本的な疑問がある。,,,,main_400e3_00880049,,
,男は斜め下からこちらの顔を覗き込み、,,,,main_400e3_00910049,,
,わずかに鼻で笑った。,,,,main_400e3_00920049,,
,こちらの疑義など、とっくにお見通しらしい。,,,,main_400e3_00940049,,
,「納得してないって顔だが……,,,,main_400e3_00990048,,
,　まあ、当然だな」,,,,main_400e3_009a0048,,
,「こっちにも話してないことがある」,,,,main_400e3_009c0048,,
,「話してやっていいが……」,,,,main_400e3_009e0048,,
,……男は足もとを見回した。,,,,main_400e3_00a60049,,
,「その前に、ここから出るぞ。,,,,main_400e3_00ab0048,,
,　現場（ゲンジョウ）で話すことはない」,,,,main_400e3_00ac0048,,
,「同感……」,,,,main_400e3_00b60048,,
,「同感ですね……」,,,,main_400e3_00c00048,,
,@y1も同じ意見のようだ。,,,,main_400e3_00c60049,,
,「一度、帰るか」,,,,main_400e3_00cb0049,,
,「帰るところがあるのか？,,,,main_400e3_00d60048,,
,　そいつはいい報せだ」,,,,main_400e3_00d70048,,
,「なら、さっさと行くぞ」,,,,main_400e3_00d90048,,
,男は一度はしごへ手をかけ……,,,,main_400e3_00e10049,,
,そこで気が付いたように向き直った。,,,,main_400e3_00e30049,,
,「自分は@1r真下　悟@0r（@1rました・さとる@0r）。,,,,main_400e3_00ed0048,,
,　元刑事だ」,,,,main_400e3_00ee0048,,
,「……遅れるなよ」,,,,main_400e3_00f00048,,
,@1r真下@7rと名乗った男は、地下室から姿を消した。,,,,main_400e3_00fb0049,,
,真下に続いて、１階へと戻って来たが……,,,,main_400e4_00240049,,
,肝心の真下の姿が見当たらない。,,,,main_400e4_00260049,,
,「おい……　これを見ろ」,,,,main_400e4_002b0048,,
,廊下の方から、真下の呼ぶ声がした。,,,,main_400e4_00300049,,
,「貴様らが来たときも、,,,,main_400e5_00180048,,
,　こんなだったか？」,,,,main_400e5_00190048,,
,答える@y1の声は、,,,,main_400e5_001e0049,,
,心なしか震えているようだった。,,,,main_400e5_001f0049,,
,「ううん、違う……」,,,,main_400e5_00260048,,
,「さっきまでは……　全然違った」,,,,main_400e5_00280048,,
,「違います……　全然……」,,,,main_400e5_002f0048,,
,「いくら暗くても、当然気づきますよ」,,,,main_400e5_00310048,,
,何かが廊下を這っている……,,,,main_400e5_003e0049,,
,それは……　@1rバラのつた@7rだった。,,,,main_400e5_00400049,,
,「だよな……」,,,,main_400e5_00450048,,
,「俺が来たときも、こうじゃなかった」,,,,main_400e5_00470048,,
,「ん……？」,,,,main_400e6_00170049,,
,確かに、窓枠のところで何かが光を照り返した。,,,,main_400e6_001d0049,,
,バラのつたの間に、何か埋もれているようだ。,,,,main_400e6_001f0049,,
,「確かに何かあるな」,,,,main_400e6_00240049,,
,最初に来たときには気づかなかった。,,,,main_400e6_00290049,,
,いや、もしかするとそのときには,,,,main_400e6_002b0049,,
,まだ@1r無かった@7rのかもしれない。,,,,main_400e6_002c0049,,
,「警備員さん……　あの人が,,,,main_400e6_003a0048,,
,　落としたんじゃないでしょうか」,,,,main_400e6_003b0048,,
,「やられた警備員が居たろ。,,,,main_400e6_00420048,,
,　そいつの持ち物じゃないか？」,,,,main_400e6_00430048,,
,……かもしれない。,,,,main_400e6_004b0049,,
,廊下のどこかにあったそれが、,,,,main_400e6_004d0049,,
,つたに巻かれて持ち上げられ……,,,,main_400e6_004e0049,,
,こうして目につく場所に,,,,main_400e6_00500049,,
,出て来てくれたということか。,,,,main_400e6_00510049,,
,警備員の持ち物だとすれば、,,,,main_400e6_00540049,,
,調査の役に立つかもしれない。,,,,main_400e6_00550049,,
,何しろ彼は、この建物を,,,,main_400e6_00570049,,
,管理していたのだから……,,,,main_400e6_00580049,,
,「調べてみるか」,,,,main_400e6_005d0049,,
,からみ合ったバラのつたの奥で、,,,,main_400e6_00680049,,
,何かが光を放っている。,,,,main_400e6_00690049,,
,反射を見ると、やはり金属のようだ。,,,,main_400e6_00820049,,
,指を差し込めば、何とか取れそうだ。,,,,main_400e6_00840049,,
,つたの隙間から、指を入れてみた……,,,,main_400e6_00a20049,,
,「う……！」,,,,main_400e6_00aa0049,,
,気を付けていたはずなのに、,,,,main_400e6_00af0049,,
,異様に鋭いトゲが皮膚を切り裂いた。,,,,main_400e6_00b00049,,
,「くそ……　厄介だな」,,,,main_400e6_00b50049,,
,その後しばらく、つたと格闘を続けると……,,,,main_400e6_00c20049,,
,ようやく、目的の金属に指先が届いた。,,,,main_400e6_00c70049,,
,@1r@i1@7rを取り出し、,,,,main_400e6_00d60049,,
,邪魔なつたを切り取る……,,,,main_400e6_00d70049,,
,すると、なんなく,,,,main_400e6_00dc0049,,
,目的の金属へと指先が届いた。,,,,main_400e6_00dd0049,,
,【@1r学校の鍵束@7r】を手に入れた。,,,,main_400e6_01520049,,
,思った通りだ。,,,,main_400e6_015c0049,,
,これは警備員の持ち物に違いない。,,,,main_400e6_015d0049,,
,「鍵は重要ですね。,,,,main_400e6_016c0048,,
,　これで入れなかったところ……」,,,,main_400e6_016d0048,,
,「管理用の鍵だな。,,,,main_400e6_01740048,,
,　こいつで片っ端から……」,,,,main_400e6_01750048,,
,ふと、@y1は言葉につまった。,,,,main_400e6_017d0049,,
,「どうかしたか？」,,,,main_400e6_01820049,,
,「い、いえ……,,,,main_400e6_01890048,,
,　急に言うことを忘れちゃって」,,,,main_400e6_018a0048,,
,「と、とにかく調査を続けましょう」,,,,main_400e6_018c0048,,
,「……いや、考えていたことが、,,,,main_400e6_01930048,,
,　急に頭から抜けちまった」,,,,main_400e6_01940048,,
,「ただの度忘れだ……,,,,main_400e6_01960048,,
,　調査を続けるぞ」,,,,main_400e6_01970048,,
,先ほども見たが……,,,,main_400e7_00240049,,
,……廊下の様子は一変している。,,,,main_400e7_00260049,,
,「バラかぁ……」,,,,main_400e7_002c0048,,
,「ふつうだったらキレイなのに、,,,,main_400e7_002e0048,,
,　いまはただ怖いだけだよね」,,,,main_400e7_002f0048,,
,「こうやってみると……」,,,,main_400e7_00350048,,
,「バラって本当にきれいなんでしょうか。,,,,main_400e7_00370048,,
,　よく見ると怖いですよね」,,,,main_400e7_00380048,,
,「トゲに気をつけろよ。,,,,main_400e7_003e0048,,
,　ふつうのバラとは違う」,,,,main_400e7_003f0048,,
,放置された机だ。,,,,main_400e9_00110049,,
,どこの学校にもある学童用の机だ。,,,,main_400e9_001a0049,,
,意外にもそれほど風化していない。,,,,main_400e9_001b0049,,
,学童用の用具は、,,,,main_400e9_001d0049,,
,それだけ質が高いのかもしれない。,,,,main_400e9_001e0049,,
,物入れに手を入れ、中を探ってみた。,,,,main_400e9_002c0049,,
,【@1rペットボトル@7r】を手に入れた。,,,,main_400e9_00340049,,
,ボトルの中には何も入っていない……,,,,main_400e9_003c0049,,
,「まあ、役に立つかも」,,,,main_400e9_00470048,,
,「へ、ヘンなもの拾わないでくださいよ。,,,,main_400e9_004f0048,,
,　恥ずかしいなぁ……」,,,,main_400e9_00500048,,
,「持って行けよ。,,,,main_400e9_00580048,,
,　何かの役に立つかもしれん」,,,,main_400e9_00590048,,
,放置された机だ。,,,,main_400ea_00110049,,
,どこの学校にもある学童用の机だ。,,,,main_400ea_001a0049,,
,意外にもそれほど風化していない。,,,,main_400ea_001b0049,,
,学童用の用具は、,,,,main_400ea_001d0049,,
,それだけ質が高いのかもしれない。,,,,main_400ea_001e0049,,
,物入れに手を入れ、中を探ってみた。,,,,main_400ea_002c0049,,
,……手に何か刺さる。,,,,main_400ea_00300049,,
,それを掴んで、引き抜くと……,,,,main_400ea_00320049,,
,【@1r骨だけの傘@7r】を手に入れた。,,,,main_400ea_003a0049,,
,「ゴミじゃん……」,,,,main_400ea_00470048,,
,「あ、でも、ちゃんと開きそうだね」,,,,main_400ea_00490048,,
,「どうしてそういうものを,,,,main_400ea_00510048,,
,　拾っちゃうんです？」,,,,main_400ea_00520048,,
,「一応、ちゃんと開きそうですけど……,,,,main_400ea_00540048,,
,　開いたからって何もならないですよ」,,,,main_400ea_00550048,,
,「ゴミにしか見えないが……」,,,,main_400ea_005d0048,,
,「まあ、持っとけよ。,,,,main_400ea_005f0048,,
,　あんたがそうしたいならな」,,,,main_400ea_00600048,,
,用具入れにはゴミが詰まっている……,,,,main_400eb_00110049,,
,だいぶ前からこの状態のようだ。,,,,main_400eb_001a0049,,
,分厚くほこりが積もっている……,,,,main_400eb_001b0049,,
,ゴミの中に手を突っ込み、,,,,main_400eb_002a0049,,
,奥の方を漁ってみた。,,,,main_400eb_002b0049,,
,何か円筒状のものが、手に触れた。,,,,main_400eb_002d0049,,
,@1rピンクのリップ@7rを手に入れた。,,,,main_400eb_00350049,,
,自由研究【台風へっちゃらカサ】,,,,main_400ec_00110049,,
,『台風のときにカサをひらくと、,,,,main_400ec_00190048,,
,　風が強くてカサが壊れてしまうので……』,,,,main_400ec_001a0048,,
,『最初からカサを穴だらけにしておきます。,,,,main_400ec_001c0048,,
,　これで台風のときも壊れません。』,,,,main_400ec_001d0048,,
,『注意：使うときは、ビニールシートをかけて,,,,main_400ec_001f0048,,
,　　　　強化カサに進化させます。』,,,,main_400ec_00200048,,
,『強化カサは、風で飛んでくるトゲや木も,,,,main_400ec_00220048,,
,　防ぐことができるので完璧です。』,,,,main_400ec_00230048,,
,「うわー、バカな研究……」,,,,main_400ec_00410048,,
,「いかにも自由研究って感じで,,,,main_400ec_00430048,,
,　わたしは好きだけど」,,,,main_400ec_00440048,,
,「ふつうの学校って、,,,,main_400ec_004e0048,,
,　こんないい加減でいいんですか？」,,,,main_400ec_004f0048,,
,「なんだかうらやましいや」,,,,main_400ec_00510048,,
,……失礼な子供だ。,,,,main_400ec_00560049,,
,これが成長したらどうなることか。,,,,main_400ec_00570049,,
,「ガキの考えることはこんなもんだろ」,,,,main_400ec_00600048,,
